source_url,payload,collectedAt
https://arxiv.org/abs/2606.24112,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""ReMMD: Realistic Multilingual Multi-Image Agentic Verification for Multimodal Misinformation Detection"", ""authors"": [""Chenhao Dang"", ""Dantong Zhu"", ""Jun Yang"", ""Conghui He"", ""Weijia Li""], ""paper_url"": ""https://arxiv.org/abs/2606.24112"", ""github_url"": ""https://github.com/DANG-ai/ReMMDBench-Agent"", ""github_stars"": 0, ""published_date"": ""2026-06-23 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.24112""}}",2026-06-24T13:44:45.279701
https://arxiv.org/abs/2606.24742,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""World Value Models for Robotic Manipulation"", ""authors"": [""Zhihao Wang"", ""Jianxiong Li"", ""Yu Cui"", ""Yuan Gao"", ""Xianyuan Zhan"", ""Junzhi Yu"", ""Xiao Ma""], ""paper_url"": ""https://arxiv.org/abs/2606.24742"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-23 00:00:00+00:00"", ""research_domain"": ""Robotics""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.24742""}}",2026-06-24T13:44:54.490889
https://arxiv.org/abs/2606.23997,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""ChartWalker: Benchmarking the Cross-Chart RAG Task"", ""authors"": [""Ning Tang"", ""Chenghan Xie"", ""Hanyang Yuan"", ""Yi Li"", ""Renhong Huang"", ""Qian Kou"", ""Xiaofeng Shi"", ""Hua Zhou"", ""Jiarong Xu""], ""paper_url"": ""https://arxiv.org/abs/2606.23997"", ""github_url"": ""https://github.com/downing777/ChartWalker_Pub"", ""github_stars"": 0, ""published_date"": ""2026-06-22 00:00:00+00:00"", ""research_domain"": ""RAG""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.23997""}}",2026-06-24T13:45:09.803902
https://arxiv.org/abs/2606.20027,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""QG-MIL: A Gated Transformer Aggregator for Domain-Agnostic Multiple Instance Learning in Medical Imaging"", ""authors"": [""Luca Zedda"", ""Davide Antonio Mura"", ""Cecilia Di Ruberto"", ""Maurizio Atzori"", ""Muhammed Furkan Dasdelen"", ""Carsten Marr"", ""Andrea Loddo""], ""paper_url"": ""https://arxiv.org/abs/2606.20027"", ""github_url"": ""https://github.com/unica-visual-intelligence-lab/QG-MIL"", ""github_stars"": 1, ""published_date"": ""2026-06-18 00:00:00+00:00"", ""research_domain"": ""Computer Vision""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.20027""}}",2026-06-24T13:45:23.077718
https://arxiv.org/abs/2606.24133,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Holistic Data Scheduler for LLM Pre-training via Multi-Objective Reinforcement Learning"", ""authors"": [""Chenhao Dang"", ""Jing Ma"", ""Mingjie Liao""], ""paper_url"": ""https://arxiv.org/abs/2606.24133"", ""github_url"": ""https://github.com/DANG-ai/LLM-Training-Holistic-Data-Schedule"", ""github_stars"": 200, ""published_date"": ""2026-06-23 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.24133""}}",2026-06-24T13:44:14.510366
https://arxiv.org/abs/2606.24874,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""FLUX3D: High-Fidelity 3D Gaussian Generation with Diffusion-Aligned Sparse Representation"", ""authors"": [""Haorui Ji"", ""Weizhe Liu"", ""Hongdong Li"", ""Hengkai Guo""], ""paper_url"": ""https://arxiv.org/abs/2606.24874"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-23 00:00:00+00:00"", ""research_domain"": ""Computer Vision""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.24874""}}",2026-06-24T13:45:51.164170
https://arxiv.org/abs/2606.20092,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""EventVLA: Event-Driven Visual Evidence Memory for Long-Horizon Vision-Language-Action Policies"", ""authors"": [""Ganlin Yang"", ""Zhangzheng Tu"", ""Yuqiang Yang"", ""Sitong Mao"", ""Junyi Dong"", ""Tianxing Chen"", ""Jiaqi Peng"", ""Jing Xiong"", ""Jiafei Cao"", ""Jifeng Dai"", ""Wengang Zhou"", ""Yao Mu"", ""Tai Wang""], ""paper_url"": ""https://arxiv.org/abs/2606.20092"", ""github_url"": ""https://github.com/InternRobotics/EventVLA"", ""github_stars"": 15, ""published_date"": ""2026-06-18 00:00:00+00:00"", ""research_domain"": ""Robotics""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.20092""}}",2026-06-24T13:45:31.775654
https://arxiv.org/abs/2606.12345,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""An Efficient Method for the Optimal Control of Microgrids Under Uncertainties using Local Reduction"", ""authors"": [""Edoardo Scaccia"", ""Eric C. Kerrigan"", ""Anna Sadowska""], ""paper_url"": ""https://arxiv.org/abs/2606.12345"", ""github_url"": ""https://github.com/shidingz/EDV"", ""github_stars"": 1, ""published_date"": ""2026-06-10 00:00:00+00:00"", ""research_domain"": ""Other""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.12345""}}",2026-06-24T13:46:03.201966
https://arxiv.org/abs/2606.22388,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""PlanBench-XL: Evaluating Long-Horizon Planning of LLM Tool-Use Agents in Large-Scale Tool Ecosystems"", ""authors"": [""Jiayu Liu"", ""Qihan Lin"", ""Cheng Qian"", ""Rui Wang"", ""Emre Can Acikgoz"", ""Xiaocheng Yang"", ""Jiateng Liu"", ""Zhenhailong Wang"", ""Xiusi Chen"", ""Heng Ji"", ""Dilek Hakkani-T\u00fcr""], ""paper_url"": ""https://arxiv.org/abs/2606.22388"", ""github_url"": ""https://github.com/JiayuJeff/PlanBench-XL"", ""github_stars"": 29, ""published_date"": ""2026-06-21 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.22388""}}",2026-06-24T13:46:14.186591
https://arxiv.org/abs/2606.19409,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""OpenRath: Session-Centered Runtime State for Agent Systems"", ""authors"": [""Fukang Wen"", ""Zhijie Wang"", ""Ruilin Xu""], ""paper_url"": ""https://arxiv.org/abs/2606.19409"", ""github_url"": ""https://github.com/Rath-Team/OpenRath"", ""github_stars"": 709, ""published_date"": ""2026-06-17 00:00:00+00:00"", ""research_domain"": ""Agents""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.19409""}}",2026-06-24T13:46:37.915930
https://arxiv.org/abs/2606.21337,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""DataClaw0: Agentic Tailoring Multimodal Data from Raw Streams"", ""authors"": [""Cong Wan"", ""Zeyu Guo"", ""Zijian Cai"", ""Jiangyang Li"", ""SongLin Dong"", ""Lin Peng"", ""Xiangyang Luo"", ""Zhiheng Ma"", ""Yihong Gong""], ""paper_url"": ""https://arxiv.org/abs/2606.21337"", ""github_url"": ""https://github.com/vancyland/DataClaw0"", ""github_stars"": 47, ""published_date"": ""2026-06-19 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.21337""}}",2026-06-24T13:46:47.132978
https://arxiv.org/abs/2606.23654,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""EnterpriseClawBench: Benchmarking Agents from Real Workplace Sessions"", ""authors"": [""Jincheng Zhong"", ""Weizhi Wang"", ""Che Jiang"", ""Kai Tian"", ""Zhenzhao Yuan"", ""Junlin Yang"", ""Dianqiao Lei"", ""Kaiyan Zhang""], ""paper_url"": ""https://arxiv.org/abs/2606.23654"", ""github_url"": ""https://github.com/FrontisAI/EnterpriseClawBench"", ""github_stars"": 33, ""published_date"": ""2026-06-22 00:00:00+00:00"", ""research_domain"": ""Agents""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.23654""}}",2026-06-24T13:46:25.366207
https://arxiv.org/abs/2606.20945,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Grouped Query Experts: Mixture-of-Experts on GQA Self-Attention"", ""authors"": [""Vishesh Tripathi"", ""Abhay Kumar""], ""paper_url"": ""https://arxiv.org/abs/2606.20945"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-18 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.20945""}}",2026-06-24T13:46:55.270125
https://arxiv.org/abs/2606.20781,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""World Action Models: A Survey"", ""authors"": [""Qiuhong Shen"", ""Shihua Zhang"", ""Yue Liao"", ""Qi Li"", ""Zhenxiong Tan"", ""Shizun Wang"", ""Shuicheng Yan"", ""Xinchao Wang""], ""paper_url"": ""https://arxiv.org/abs/2606.20781"", ""github_url"": ""https://github.com/world-action-models/awesome-world-action-models"", ""github_stars"": 267, ""published_date"": ""2026-06-18 00:00:00+00:00"", ""research_domain"": ""Computer Vision""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.20781""}}",2026-06-24T13:47:06.254562
https://arxiv.org/abs/2606.22807,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""KaLM-Reranker-V1: Fast but Not Late Interaction for Compressed Document Reranking"", ""authors"": [""Xinping Zhao"", ""Jiaxin Xu"", ""Ziqi Dai"", ""Xin Zhang"", ""Shouzheng Huang"", ""Danyu Tang"", ""Xinshuo Hu"", ""Meishan Zhang"", ""Baotian Hu"", ""Min Zhang""], ""paper_url"": ""https://arxiv.org/abs/2606.22807"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-22 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.22807""}}",2026-06-24T13:47:24.093601
https://arxiv.org/abs/2606.22883,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""CLI-Universe: Towards Verifiable Task Synthesis Engine for Terminal Agents"", ""authors"": [""Zhanbo Hua"", ""Yifan Yao"", ""Weihao Xie"", ""Yongchi Zhao"", ""Minghao Liu"", ""Ruizhi Qiu"", ""Zhewei Huang"", ""Zun Wang"", ""Yiyan Ji"", ""Yunhai Ye"", ""Letian Zhu"", ""Xinping Lei"", ""Han Li"", ""Zhiyuan Ma"", ""Zili Wang"", ""Zhaoxiang Zhang"", ""Jiaheng Liu""], ""paper_url"": ""https://arxiv.org/abs/2606.22883"", ""github_url"": """", ""github_stars"": 0, ""published_date"": ""2026-06-22 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.22883""}}",2026-06-24T13:47:29.765244
https://arxiv.org/abs/2606.21649,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""EvoEmbedding: Evolvable Representations for Long-Context Retrieval and Agentic Memory"", ""authors"": [""Chang Nie"", ""Chaoyou Fu"", ""Junlan Feng"", ""Caifeng Shan""], ""paper_url"": ""https://arxiv.org/abs/2606.21649"", ""github_url"": ""https://github.com/MiG-NJU/EvoEmbedding"", ""github_stars"": 25, ""published_date"": ""2026-06-19 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.21649""}}",2026-06-24T13:47:47.040335
https://arxiv.org/abs/2606.21906,"{""schemaVersion"": ""1.0"", ""recordType"": ""RESEARCH_PAPER"", ""content"": {""title"": ""Deeper is Not Always Better: Mitigating the Alignment Tax via Confident Layer Decoding"", ""authors"": [""Xuanming Zhang"", ""Sining Zhoubian"", ""Yuxuan Chen"", ""Tianyi Tang"", ""An Yang"", ""Sean Du"", ""Chujie Zheng"", ""Fei Huang"", ""Dayiheng Liu"", ""Gao Huang"", ""Jingren Zhou""], ""paper_url"": ""https://arxiv.org/abs/2606.21906"", ""github_url"": ""https://github.com/QwenLM/Confident-Decoding"", ""github_stars"": 11, ""published_date"": ""2026-06-20 00:00:00+00:00"", ""research_domain"": ""LLM""}, ""confidence"": 0.85, ""extraction_method"": ""LLM"", ""source"": {""name"": ""ArXiv"", ""url"": ""https://arxiv.org/abs/2606.21906""}}",2026-06-24T13:48:06.353618
